title	description	Authors	Source	Publication Month	Publication Day	Publication Year
Colis piégé à Lyon : sur les traces du suspect	JT 20H - L'auteur de l'explosion du 24 mai est toujours en fuite, mais l'étau semble se resserrer. La police a rapidement diffusé un appel à témoin, et une trace ADN retrouvée sur place est en cours d'analyse.  Très peu de temps après l'explosion du colis piégé à Lyon, les premières constatations ont été effectuées, et les enquêteurs ont récolté de précieux indices. Ils ont relevé une trace ADN, et d'infimes résidus de TATP, un explosif artisanal. L'appel à témoin diffusé par la police aussi vient d'être actualisé avec de nouvelles photos du suspect. Ce sujet a été diffusé dans le journal télévisé de 20H du 25/05/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 25 mai 2019 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	5	25	2019
Colis piégé à Lyon : treize blessés	JT 20H - L'explosion d'un colis piégé, survenue ce vendredi 24 mai 2019 à Lyon, a fait treize blessés légers et a choqué les témoins.  L'enquête n'en est encore qu'à ses début, mais le parquet antiterroriste a été saisi. Un engin artisanal a explosé en fin d'après-midi de ce vendredi 24 mai 2019, dans une rue du centre-ville de Lyon. Il n'y a forte heureusement que treize blessés légers, mais les témoins sont très choqués. Ce sujet a été diffusé dans le journal télévisé de 20H du 24/05/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 20H du 24 mai 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	5	24	2019
Colis piégé à Lyon : trois personnes interpellées, les Lyonnais soulagés	"Lundi 27 mai, trois jours après l'explosion d'un colis piégé à Lyon (Rhône), trois individus ont été interpellés.L'heure est au soulagement à Lyon (Rhône). Trois jours après l'explosion d'un colis piégé devant une boulangerie de la ville, rue Victor Hugo, trois personnes ont été interpellées par les forces de l'ordre dans la matinée. \"Dans cette attaque, qui a eu lieu dans l'un des quartiers les plus commerçants de la ville, les Lyonnais se sont sentis visés. Plusieurs d'entre eux se sont mobilisés : les policiers ont reçu pas moins de 250 témoignages\", rapporte le journaliste Jules Lonchampt en direct sur place. Un suspect de 24 ans Le principal suspect, un étudiant algérien de 24 ans, a été interpellé sans résistance alors qu'il sortait d'un bus dans le 7e arrondissement. Du TATP, un explosif utilisé par les terroristes, a été retrouvé dans son appartement au cours d'une perquisition. Les habitants de la métropole attendent maintenant que l'implication de ces trois individus soit certifiée par les enquêteurs."	Thomas Horeau	France 2	5	27	2019
"Collectivités : la rémunération des fonctionnaires \"fantômes\" suscite la polémique"	"À Pérols, dans l'Hérault, le maire dénonce une gabegie et se bat devant les tribunaux depuis douze ans pour un agent qu'il doit rémunérer alors qu'il n'a aucune affectation.La ville de Pérols, dans l'Hérault, souhaite en finir avec son fonctionnaire \"fantôme\". Depuis douze ans, la municipalité paye un agent qui ne travaille pas. \"On est à peu près à 483 000 euros dépensés sur douze ans par la collectivité pour un agent qui ne fait plus partie des effectifs\", déplore Jean-Pierre Rico, maire de la commune. Pour lui, \"c'est de l'argent public gaspillé donc c'est impensable de continuer dans ce sens\". Une situation qui agace le maire, mais aussi la plupart des habitants. Une trentaine d'agents payés à ne rien faire dans le Var \"Je ne trouve pas normal qu'on paye des gens à ne rien faire avec l'argent public\", s'insurge un riverain. Un cas qui n'est pas exceptionnel. Le mois dernier dans le Var, la Cour des comptes a recensé une trentaine d'agents payés à ne rien faire. Pourtant il n'ya là rien d'illégal puisque la loi prévoit le maintien des salaires des fonctionnaires en recherche d'affectation. Problème, les centres de gestion territoriaux chargés de trouver des offres aux agents sans postes déplorent un manque de moyen. Au total, 442 fonctionnaires étaient en attente de poste en 2016."	Thomas Horeau	France 2	7	23	2019
Collioure : une fusée de feu d'artifice blesse neuf personnes	JT 13H - Lors d'un feu d'artifice, le risque qu'une fusée tombe dans la foule est tout à fait envisageable. Un tel accident s'est notamment produit à Collioure, dans les Pyrénées-Orientales, dans la soirée du 16 août 2019.  Le pire a été évité à Collioure, dans la soirée du 16 août 2019. Pendant l'un des plus beaux feux d'artifice de la région des Pyrénées-Orientales, un morceau de fusée est tombé sur la plage où se sont rassemblés 80 000 spectateurs. L'explosion a blessé neuf personnes. Selon les pompiers, il s'agissait d'une fusée tirée d'une barge flottante qui aurait explosé trop bas. La gendarmerie a ouvert une enquête pour déterminer les circonstances exactes de l'accident. Ce sujet a été diffusé dans le journal télévisé de 13H du 17/08/2019 présenté par Audrey Crespo-Mara sur TF1. Vous retrouverez au programme du JT de 13H du 17 août 2019 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	8	17	2019
Colmar : l'hôpital Schweitzer a créé l'école pour les patients	"Le service de chirurgie orthopédique de l'hôpital de Colmar (Haut-Rhin) a créé une école afin de préparer les patients à leur séjour au sein de l'établissement.C'est une école particulière qui a vu le jour à l'hôpital de Colmar, dans le Haut-Rhin. Il s'agit d'une école des patients, qui avant même d'être opérés apprennent les bons gestes pour une récupération rapide après une intervention orthopédique. Le centre de Colmar devenant même une référence en la matière. Le but est de ne rien cacher, d'expliquer absolument tout au futur patient afin de diminuer son stress face à l'épreuve qu'est l'opération. \"Il va savoir ce qu'on va attendre de lui\" \"On n'est plus dans le cocooning, on est vraiment dans le coaching. Il va savoir dès l'entrée à l'hôpital la date à laquelle il va sortir, plus ou moins. Il va savoir ce qu'on va attendre de lui en termes de préparation physique, par exemple\", explique Isabel Nativo, infirmière en chirurgie. Et pour illustrer les propos, le témoignage d'un patient fraîchement opéré et déjà mobile rassure l'auditoire."	Pierre-Yves Grenu	France 3	10	16	2019
Colmar : le retable d'Issenheim en cours de restauration	"JT 13H - Le retable d'Issenheim est une peinture sur bois qui date du XVIe siècle. Sa restauration pourrait durer des années.  A Colmar, dans le Haut-Rhin, le retable d'Issenheim est à la fois la pièce maîtresse du musée Unterlinden et un bijou de l'histoire. Cette peinture sur bois mondialement connue date du XVIe siècle. Elle est en cours de restauration pour retrouver ses couleurs d'origine. Selon les restaurateurs, être si prêt de ce chef-d'œuvre est \"incroyable\" et \"magique\". Ce sujet a été diffusé dans le journal télévisé de 13h du 13/04/2019 présenté par Anne-Claire Coudray sur TF1. Vous retrouverez au programme du JT de 13h du 13 avril 2019 des reportages sur l'actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français."	""	TF1	4	13	2019
Colombie : la métamorphose de la ville de Medellin	L'essentiel JT 20H - La ville de Medellin s'est complètement transformée. L'ère des affrontements des bandes armées pour le contrôle du trafic de cocaïne se trouve désormais loin derrière elle.  Longtemps associée au trafic de drogues et au redoutable Pablo Escobar, la ville de Medellin a complètement changé. Elle attire de plus en plus de visiteurs, plus de 800 000 en 2018, et des investisseurs étrangers. Le tourisme y est même devenu une source de revenus importante. La métamorphose de la ville est due en partie à des entrepreneurs tricolores. Ce sujet a été diffusé dans le journal télévisé de 20H du 22/01/2019 présenté par Gilles Bouleau sur TF1. Vous retrouverez au programme du JT de 20H du 22 janvier 2019 des reportages sur l’actualité politique économique, internationale et culturelle, des analyses et rebonds sur les principaux thèmes du jour, des sujets en régions ainsi que des enquêtes sur les sujets qui concernent le quotidien des Français.	""	TF1	1	21	2019
Colonies de vacances : des anciens bâtiments à vendre	"Les colonies de vacances n'ont plus la cote. Les communes se retrouvent avec d'immenses bâtiments inoccupés et coûteux à entretenir.À Murat-le-Quaire, un petit village du Puy-de-Dôme, il faut imaginer des rires et des cris d'enfants rythmant les journées d'été dans les années 1970. Une centaine d'enfants étaient réunis pour une colonie de vacances. Aujourd'hui, le bâtiment dans lequel les enfants étaient hébergés est resté figé dans le temps, silencieux, inoccupé depuis 30 ans. Le maire se retrouve donc avec un bâtiment à l'abandon. Des biens inutilisés et en vente \"Certains meubles sont en état et pourraient servir à des collectivités\", explique Gérard Brugière, le maire de la commune. Ce bien de 4 000 mètres carrés, avec cinq hectares de terrain, appartient à la ville de Clichy-la-Garenne, dans les Hauts-de-Seine. Aujourd'hui, le bâtiment est mis en vente. Il a été mis aux enchères sur internet, avec un prix de départ à 100 000 euros. Le maire veut se débarrasser de ce bâtiment qui coûte 150 000 euros par an à la ville pour l'entretien."	Elsa Pallot	France 2	8	7	2019
Combien y a-t-il de labels pour les communes en France ?	"Le journaliste Anthony Jolly détaille les différents labels qui existent en France et leur coût pour les communes.Il existe de nombreux labels pour les communes en France. \"On en compte environ une trentaine\", précise, sur le plateau du 13 Heures de France 2, le journaliste Anthony Jolly. 158 communes possèdent l'un des plus gros labels : Les Plus Beaux Villages de France et 170 villages affichent celui des Petites Cités de Caractère. Il existe également des \"labels plus confidentiels ou plus étonnants\", comme celui des Regroupements des Noms burlesques, que Grateloup (Lot-et-Garonne) ou La Tronche (Isère) ont. 1 200 € par an Pour s'y retrouver, \"on peut classer ces labels en deux catégories\", explique le journaliste. \"D'un côté, les labels d'État, ils sont gratuits, c'est le cas par exemple de Village Etapes ou de Tourisme et Handicap. Et de l'autre, les labels privés ou associatifs, payants\". Pour le label Les Plus Beaux Villages de France, le coût est de 1 200 € par an ainsi que 2,50 € par habitant. Il faut, en plus, en général, ajouter des travaux d'aménagement pour le conserver. \"En moyenne, les labels les plus populaires entraînent une hausse de fréquentation de 30 à 40%\", précise le journaliste."	Thomas Horeau	France 2	5	1	2019
